	ID	Predicted Category
11302	8698	Politics
11303	7865	Politics
11304	2546	Business
11305	13982	Politics
11306	13143	Technology
11307	7904	Business
11308	8108	Politics
11309	9708	Film
11310	6765	Business
11311	2190	Politics
11312	8353	Business
11313	12516	Football
11314	8444	Business
11315	9811	Business
11316	9196	Film
11317	4051	Football
11318	12878	Film
11319	7802	Politics
11320	4891	Football
11321	6563	Film
11322	727	Business
11323	12553	Football
11324	540	Business
11325	1922	Film
11326	1618	Film
11327	4339	Technology
11328	12412	Football
11329	5868	Film
11330	3603	Technology
11331	3754	Business
11332	13571	Football
11333	2382	Politics
11334	1206	Business
11335	14230	Politics
11336	425	Film
11337	14610	Politics
11338	2699	Politics
11339	12607	Politics
11340	7423	Business
11341	2033	Film
11342	3500	Business
11343	11757	Football
11344	14278	Politics
11345	11096	Business
11346	8592	Politics
11347	9236	Film
11348	11061	Business
11349	4551	Football
11350	6859	Technology
11351	12186	Technology
11352	856	Business
11353	14360	Film
11354	3967	Football
11355	13029	Film
11356	7679	Politics
11357	1641	Film
11358	11612	Football
11359	7734	Politics
11360	2663	Politics
11361	14862	Politics
11362	1540	Film
11363	6183	Technology
11364	55	Business
11365	3961	Football
11366	12842	Politics
11367	3194	Business
11368	7182	Film
11369	10860	Technology
11370	8992	Football
11371	15100	Football
11372	8816	Politics
11373	15223	Football
11374	6801	Business
11375	7657	Business
11376	11153	Politics
11377	14233	Politics
11378	1574	Film
11379	8661	Business
11380	10910	Business
11381	4375	Technology
11382	10188	Film
11383	13483	Football
11384	15233	Politics
11385	1551	Film
11386	8155	Business
11387	6835	Business
11388	2370	Politics
11389	1660	Film
11390	4304	Technology
11391	3835	Football
11392	7016	Business
11393	14959	Football
11394	2799	Politics
11395	9789	Film
11396	1584	Politics
11397	1821	Film
11398	8092	Politics
11399	14207	Film
11400	13772	Football
11401	14458	Football
11402	9466	Film
11403	6078	Business
11404	8500	Business
11405	10400	Football
11406	611	Business
11407	2290	Politics
11408	14966	Football
11409	6046	Technology
11410	13208	Football
11411	6052	Business
11412	7951	Politics
11413	14180	Technology
11414	2588	Film
11415	6407	Film
11416	8304	Business
11417	10499	Football
11418	9684	Film
11419	6068	Business
11420	2959	Politics
11421	7528	Politics
11422	2019	Film
11423	9337	Politics
11424	343	Politics
11425	11471	Politics
11426	6821	Business
11427	9826	Technology
11428	13238	Football
11429	7149	Politics
11430	2601	Film
11431	6958	Film
11432	13363	Football
11433	7176	Film
11434	479	Business
11435	12045	Film
11436	5262	Technology
11437	8334	Business
11438	5476	Film
11439	14958	Football
11440	4791	Football
11441	12804	Film
11442	24	Technology
11443	5985	Business
11444	15282	Business
11445	5326	Business
11446	5956	Politics
11447	4512	Football
11448	12416	Football
11449	9943	Film
11450	1351	Business
11451	5638	Film
11452	11279	Politics
11453	15215	Football
11454	14240	Politics
11455	14119	Business
11456	2317	Politics
11457	7134	Politics
11458	10795	Football
11459	12616	Football
11460	11818	Football
11461	7602	Politics
11462	11829	Football
11463	1099	Business
11464	10340	Football
11465	10217	Football
11466	14655	Business
11467	3591	Technology
11468	3331	Business
11469	9686	Film
11470	10567	Football
11471	8830	Technology
11472	6265	Football
11473	13813	Film
11474	11060	Politics
11475	7125	Film
11476	2638	Politics
11477	12221	Technology
11478	14492	Film
11479	2295	Politics
11480	10418	Football
11481	6079	Business
11482	14176	Politics
11483	12494	Football
11484	13444	Film
11485	10600	Football
11486	15114	Politics
11487	3922	Football
11488	11350	Politics
11489	14878	Politics
11490	13031	Film
11491	13511	Football
11492	11948	Football
11493	4734	Football
11494	446	Film
11495	2322	Politics
11496	5847	Film
11497	14779	Politics
11498	4454	Football
11499	7779	Politics
11500	5395	Technology
11501	8558	Technology
11502	13557	Football
11503	10531	Football
11504	9948	Politics
11505	12663	Film
11506	5337	Technology
11507	8356	Business
11508	11139	Politics
11509	4354	Technology
11510	14664	Politics
11511	14911	Business
11512	2039	Film
11513	680	Technology
11514	2829	Politics
11515	11754	Football
11516	5224	Business
11517	7054	Business
11518	10331	Business
11519	10995	Business
11520	1994	Film
11521	2828	Politics
11522	11376	Politics
11523	1899	Film
11524	9229	Film
11525	12449	Football
11526	7919	Politics
11527	12006	Football
11528	6355	Technology
11529	1891	Film
11530	5765	Film
11531	12087	Film
11532	4409	Technology
11533	10752	Football
11534	5941	Business
11535	3357	Business
11536	11480	Politics
11537	2250	Politics
11538	10162	Football
11539	3791	Football
11540	6177	Politics
11541	9193	Business
11542	10957	Politics
11543	4083	Football
11544	14136	Business
11545	13043	Film
11546	434	Business
11547	3995	Football
11548	13764	Football
11549	12722	Film
11550	6238	Football
11551	11207	Politics
11552	8690	Politics
11553	9037	Politics
11554	14249	Politics
11555	14989	Football
11556	5698	Film
11557	11129	Politics
11558	9082	Politics
11559	2283	Politics
11560	6610	Football
11561	14205	Film
11562	7280	Football
11563	13156	Politics
11564	1799	Film
11565	14027	Football
11566	2223	Film
11567	6458	Football
11568	9718	Politics
11569	3119	Business
11570	5911	Politics
11571	5676	Film
11572	1716	Business
11573	8056	Business
11574	10079	Film
11575	4420	Football
11576	3412	Business
11577	4832	Football
11578	11075	Politics
11579	3925	Football
11580	9179	Film
11581	4964	Football
11582	10859	Film
11583	8418	Business
11584	9506	Film
11585	7565	Politics
11586	11276	Politics
11587	2349	Politics
11588	6353	Technology
11589	10225	Football
11590	23	Technology
11591	963	Business
11592	7317	Business
11593	12232	Football
11594	6597	Business
11595	5782	Film
11596	15148	Film
11597	14665	Business
11598	1033	Business
11599	10077	Film
11600	9425	Film
11601	5221	Technology
11602	10904	Film
11603	5003	Football
11604	9552	Film
11605	4994	Football
11606	5613	Film
11607	12511	Football
11608	9837	Business
11609	951	Business
11610	6759	Business
11611	6149	Politics
11612	430	Technology
11613	7439	Politics
11614	2505	Politics
11615	11229	Business
11616	2368	Politics
11617	6622	Politics
11618	1563	Film
11619	9516	Film
11620	12941	Film
11621	5770	Film
11622	14257	Politics
11623	11365	Politics
11624	12302	Football
11625	14751	Film
11626	9228	Film
11627	13438	Football
11628	11402	Politics
11629	12567	Politics
11630	2475	Politics
11631	8187	Business
11632	10779	Football
11633	1655	Film
11634	12702	Film
11635	2069	Film
11636	14520	Politics
11637	9096	Politics
11638	2170	Politics
11639	600	Business
11640	6402	Film
11641	10364	Football
11642	7065	Business
11643	5209	Technology
11644	53	Business
11645	13698	Technology
11646	14385	Business
11647	10756	Football
11648	1552	Film
11649	45	Technology
11650	328	Business
11651	3024	Technology
11652	13457	Film
11653	11114	Politics
11654	11883	Football
11655	10935	Film
11656	5004	Football
11657	12580	Football
11658	8704	Business
11659	3188	Business
11660	6480	Politics
11661	2708	Film
11662	6516	Technology
11663	11955	Football
11664	12882	Film
11665	4567	Film
11666	7594	Politics
11667	8041	Business
11668	11972	Football
11669	10321	Football
11670	9619	Film
11671	12577	Politics
11672	11128	Politics
11673	7740	Politics
11674	2401	Politics
11675	5134	Football
11676	12230	Football
11677	11661	Football
11678	5081	Football
11679	8439	Politics
11680	9137	Film
11681	7563	Politics
11682	258	Politics
11683	2062	Film
11684	5596	Film
11685	1055	Business
11686	300	Politics
11687	3436	Politics
11688	9797	Politics
11689	3883	Football
11690	10299	Football
11691	9860	Politics
11692	12610	Football
11693	663	Technology
11694	13342	Football
11695	11843	Football
11696	7720	Politics
11697	10643	Football
11698	11072	Politics
11699	7892	Politics
11700	9116	Politics
11701	8474	Politics
11702	7330	Business
11703	14672	Business
11704	7130	Technology
11705	14725	Business
11706	4385	Technology
11707	6455	Politics
11708	4950	Football
11709	5190	Football
11710	2466	Politics
11711	11968	Football
11712	9265	Film
11713	4035	Football
11714	13514	Football
11715	2221	Film
11716	2297	Politics
11717	7440	Film
11718	8516	Business
11719	7867	Politics
11720	4070	Football
11721	3993	Football
11722	6184	Technology
11723	5580	Film
11724	6572	Film
11725	3864	Business
11726	6978	Technology
11727	9250	Film
11728	13707	Football
11729	12095	Technology
11730	14876	Business
11731	6118	Football
11732	7310	Business
11733	12997	Film
11734	12296	Football
11735	3651	Technology
11736	13472	Football
11737	524	Politics
11738	15327	Business
11739	13712	Football
11740	4214	Technology
11741	8943	Football
11742	9078	Politics
11743	11250	Politics
11744	5882	Film
11745	8373	Business
11746	4095	Business
11747	14017	Football
11748	11286	Politics
11749	792	Politics
11750	5173	Football
11751	15156	Film
11752	4162	Technology
11753	14887	Politics
11754	4651	Football
11755	15205	Football
11756	1788	Business
11757	13087	Film
11758	1970	Film
11759	4597	Football
11760	1017	Business
11761	8807	Politics
11762	11549	Football
11763	3022	Politics
11764	7897	Politics
11765	4954	Football
11766	11675	Football
11767	2827	Politics
11768	11262	Politics
11769	1213	Business
11770	6003	Business
11771	6329	Football
11772	13245	Football
11773	7956	Business
11774	3844	Football
11775	12263	Football
11776	14421	Football
11777	4075	Football
11778	2800	Politics
11779	14680	Politics
11780	10219	Football
11781	10812	Business
11782	2665	Football
11783	3191	Business
11784	1347	Business
11785	13379	Football
11786	5777	Film
11787	10454	Football
11788	12014	Football
11789	1984	Film
11790	14769	Film
11791	10501	Football
11792	389	Technology
11793	8471	Business
11794	3084	Business
11795	2129	Film
11796	2585	Film
11797	9715	Politics
11798	3551	Business
11799	12191	Film
11800	2296	Politics
11801	6970	Technology
11802	11914	Football
11803	11338	Politics
11804	9503	Politics
11805	637	Business
11806	5254	Technology
11807	2242	Politics
11808	338	Business
11809	7923	Politics
11810	9839	Technology
11811	7195	Business
11812	14567	Business
11813	14929	Football
11814	967	Business
11815	3074	Technology
11816	10677	Business
11817	12626	Business
11818	12809	Film
11819	5959	Business
11820	10114	Film
11821	12462	Football
11822	6152	Technology
11823	13778	Football
11824	11921	Football
11825	437	Business
11826	9933	Business
11827	5122	Football
11828	6961	Technology
11829	4869	Football
11830	195	Business
11831	4424	Football
11832	4575	Football
11833	2080	Film
11834	1523	Film
11835	12220	Technology
11836	7172	Film
11837	3008	Technology
11838	13280	Football
11839	14544	Business
11840	10195	Film
11841	1824	Business
11842	7821	Politics
11843	7397	Politics
11844	14942	Football
11845	83	Business
11846	6203	Technology
11847	10478	Football
11848	13196	Football
11849	7513	Politics
11850	3153	Business
11851	4536	Football
11852	2413	Politics
11853	14918	Business
11854	11495	Politics
11855	9792	Film
11856	586	Business
11857	13937	Football
11858	14452	Football
11859	10390	Football
11860	235	Technology
11861	7373	Politics
11862	13858	Technology
11863	13180	Football
11864	10591	Football
11865	15295	Politics
11866	1974	Film
11867	10115	Business
11868	12773	Film
11869	6786	Business
11870	14375	Football
11871	895	Business
11872	6805	Politics
11873	13983	Politics
11874	1499	Film
11875	10820	Business
11876	14884	Business
11877	2270	Politics
11878	9526	Film
11879	9651	Film
11880	11260	Politics
11881	10840	Football
11882	4484	Football
11883	14311	Business
11884	1363	Politics
11885	7215	Football
11886	13279	Football
11887	13635	Football
11888	1880	Film
11889	8521	Technology
11890	2286	Politics
11891	213	Politics
11892	3539	Business
11893	12259	Football
11894	7559	Politics
11895	10228	Politics
11896	8221	Business
11897	10998	Football
11898	10961	Business
11899	2407	Politics
11900	1039	Business
11901	1117	Business
11902	5748	Film
11903	3260	Business
11904	4998	Football
11905	2159	Politics
11906	2311	Politics
11907	10737	Football
11908	3578	Politics
11909	811	Politics
11910	13291	Football
11911	8389	Technology
11912	12492	Football
11913	11325	Business
11914	8844	Politics
11915	6661	Business
11916	13745	Football
11917	11767	Football
11918	11722	Football
11919	2703	Politics
11920	13788	Football
11921	2425	Politics
11922	10159	Film
11923	10559	Football
11924	12153	Football
11925	6310	Football
11926	13885	Technology
11927	4592	Football
11928	3612	Politics
11929	14933	Football
11930	11400	Politics
11931	12833	Football
11932	5575	Film
11933	144	Business
11934	7971	Film
11935	4380	Film
11936	3363	Business
11937	1108	Business
11938	11751	Football
11939	989	Business
11940	14552	Business
11941	2420	Politics
11942	10433	Football
11943	392	Technology
11944	11161	Politics
11945	14797	Business
11946	8767	Business
11947	7952	Business
11948	3546	Politics
11949	5243	Technology
11950	2857	Politics
11951	2544	Technology
11952	5867	Film
11953	9095	Politics
11954	13626	Football
11955	12451	Football
11956	14029	Football
11957	12595	Politics
11958	10726	Football
11959	11422	Business
11960	2956	Technology
11961	11701	Football
11962	12396	Football
11963	2636	Politics
11964	7143	Politics
11965	7340	Politics
11966	1916	Film
11967	10649	Football
11968	1280	Politics
11969	1029	Business
11970	10479	Football
11971	6457	Politics
11972	7806	Politics
11973	7873	Politics
11974	11304	Politics
11975	14052	Football
11976	8971	Football
11977	7316	Business
11978	588	Business
11979	10530	Technology
11980	6945	Technology
11981	2893	Politics
11982	8680	Business
11983	12344	Football
11984	10921	Film
11985	11353	Politics
11986	14428	Football
11987	13456	Football
11988	11963	Football
11989	9833	Business
11990	5627	Film
11991	5780	Film
11992	2180	Film
11993	2099	Politics
11994	14185	Film
11995	5545	Film
11996	11305	Business
11997	5573	Film
11998	1249	Politics
11999	9176	Film
12000	9897	Politics
12001	8953	Football
12002	14417	Football
12003	5143	Football
12004	4944	Football
12005	14294	Business
12006	8859	Politics
12007	1875	Film
12008	10131	Film
12009	333	Business
12010	7750	Politics
12011	11711	Football
12012	3364	Business
12013	14310	Business
12014	6413	Film
12015	7170	Film
12016	11591	Football
12017	7099	Technology
12018	6261	Football
12019	3626	Technology
12020	12887	Film
12021	5688	Film
12022	10868	Politics
12023	7405	Business
12024	13948	Football
12025	8388	Football
12026	11907	Football
12027	15149	Film
12028	12633	Politics
12029	9739	Business
12030	7363	Politics
12031	13850	Technology
12032	9088	Politics
12033	2592	Film
12034	1526	Film
12035	11435	Business
12036	4680	Football
12037	12287	Football
12038	5351	Technology
12039	4673	Football
12040	1780	Business
12041	13492	Film
12042	12662	Film
12043	11983	Football
12044	1576	Film
12045	12676	Film
12046	12985	Film
12047	11363	Politics
12048	11189	Business
12049	7224	Film
12050	14999	Football
12051	6248	Technology
12052	10526	Football
12053	3901	Football
12054	7985	Business
12055	5372	Technology
12056	3977	Football
12057	12592	Politics
12058	429	Film
12059	14061	Business
12060	6567	Business
12061	9529	Film
12062	6153	Football
12063	8080	Business
12064	6117	Football
12065	2085	Technology
12066	1275	Technology
12067	14905	Politics
12068	4085	Football
12069	1431	Technology
12070	10357	Football
12071	12154	Technology
12072	3045	Business
12073	567	Business
12074	4100	Business
12075	3307	Film
12076	10655	Business
12077	8458	Business
12078	2147	Film
12079	5879	Film
12080	10339	Football
12081	1718	Business
12082	390	Film
12083	12723	Film
